id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
272607065,c3fa556f-9736-444b-8186-47dead72d6ed,2025/02/26 4:45 PM,2025-02-26,2025-02-26 19:45:00 UTC,America/Argentina/Cordoba,3635862,tomasburatti,Tomás Buratti,2025-04-24 03:34:28 UTC,2025-04-24 23:42:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/272607065,https://inaturalist-open-data.s3.amazonaws.com/photos/490362480/medium.jpg,,"",,0,0,false,,"Diamante, Entre Ríos, Argentina",-32.1222055556,-60.6337333333,,,,,,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
272607066,ebb3ccd7-56de-49f4-810d-ccfb33684d77,2025/02/26 4:45 PM,2025-02-26,2025-02-26 19:45:00 UTC,America/Argentina/Cordoba,3635862,tomasburatti,Tomás Buratti,2025-04-24 03:34:28 UTC,2025-04-24 14:23:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/272607066,https://inaturalist-open-data.s3.amazonaws.com/photos/490362538/medium.jpg,,"",,1,0,false,,"Diamante, Entre Ríos, Argentina",-32.1222055556,-60.6337333333,,,,,,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
274605281,bec2fcdc-991d-40e5-8850-2ea9b164d22f,2025-02-26,2025-02-26,,Bogota,15745,martinmandak,Martin Mandák,2025-04-27 12:21:08 UTC,2025-08-16 10:09:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/274605281,https://static.inaturalist.org/photos/493635077/medium.jpeg,,"","",1,0,false,,Putumayo River,0.802157,-76.607051,50,,,,50,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
279555956,03cf73a7-8753-4f21-a3b9-e2af7dfae230,2024/02/28 10:25 AM,2024-02-28,2024-02-28 13:25:00 UTC,America/Argentina/Cordoba,8771890,gus_catti_caru,Gustavo Cattivelli Caruso,2025-05-08 21:01:00 UTC,2025-05-09 18:16:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/279555956,https://inaturalist-open-data.s3.amazonaws.com/photos/502006600/medium.jpg,,"",,2,0,false,,"Posadas, Misiones, Argentina",-27.361000064,-55.9105992352,160,,,,160,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
281250669,e626e5b1-bf52-4dde-88d5-ca050315c4d4,2024-02-27 13:39:29-03:00,2024-02-27,2024-02-27 16:39:29 UTC,America/Argentina/Cordoba,6435234,hermanasdelmonte,,2025-05-15 13:57:44 UTC,2025-05-16 03:40:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/281250669,https://inaturalist-open-data.s3.amazonaws.com/photos/505211349/medium.jpg,,"","",2,0,false,3,"Barranqueras, Chaco, AR",-27.415739972,-58.887175967,874,,,,874,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
282804828,f0fff172-3f8e-4688-aaac-d5999364bab6,2025-02-17 17:30:17,2025-02-17,2025-02-17 20:30:17 UTC,America/Argentina/Cordoba,9319557,gabriel_delasala,,2025-05-21 03:47:25 UTC,2025-05-23 21:34:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/282804828,https://inaturalist-open-data.s3.amazonaws.com/photos/508122506/medium.jpg,,"",,3,0,false,843,"Yacaré, Colonia Carlos Pellegrini, Corrientes, AR",-28.5393499761,-57.1762480839,82,,,,82,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
287738707,98ff67fc-bba5-4abf-8f29-b3b58ff06b3b,2025-01-01 18:23:45,2025-01-01,2025-01-01 21:23:45 UTC,America/Argentina/Cordoba,9396198,alicesilveirac,,2025-06-08 00:15:00 UTC,2025-06-08 14:11:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/287738707,https://inaturalist-open-data.s3.amazonaws.com/photos/517391619/medium.jpg,,"",,3,0,false,2,"5014, X5000 Córdoba, Argentina",-31.4200211516,-64.1887760907,17015,,,,17015,,,false,,,trinca-ferro-gongá,Saltator coerulescens,Saltador Gris,Aves,9850
289520052,f01d99e0-8a36-4924-807b-0ae3cc89babe,2022/01/08 9:25 AM,2022-01-08,2022-01-08 12:25:00 UTC,America/Asuncion,44736,emiliobuongermini,Emilio Buongermini,2025-06-14 13:46:49 UTC,2025-06-17 18:36:19 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/289520052,https://inaturalist-open-data.s3.amazonaws.com/photos/520728281/medium.jpg,,"",,1,0,false,,"Santa Rosalina, 031602 San Bernardino, Paraguay",-25.3036166667,-57.2920277778,65,,,,65,,open,false,,,Saltador Gris,Saltator coerulescens,Saltador Gris,Aves,9850
293035087,0a778735-c14a-4f6f-8002-a0a1156db50d,2025/02/27 5:03 PM,2025-02-27,2025-02-27 20:03:00 UTC,America/Argentina/Cordoba,3635862,tomasburatti,Tomás Buratti,2025-06-27 02:58:33 UTC,2025-06-27 11:21:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/293035087,https://inaturalist-open-data.s3.amazonaws.com/photos/527334590/medium.jpg,,"",,1,0,false,,"Diamante, Entre Ríos, Argentina",-32.1221833333,-60.6335527778,,,,,,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
297751168,0c3e75ba-95aa-47f9-bedc-2b9e78db9631,2025/01/03 6:18 PM,2025-01-03,2025-01-03 21:18:00 UTC,America/Argentina/Cordoba,8895534,noe_palomita,Noelia Aranda,2025-07-13 23:41:48 UTC,2025-07-14 01:00:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/297751168,https://inaturalist-open-data.s3.amazonaws.com/photos/536253483/medium.jpg,,"",,1,0,false,,"Santa Fe de la Vera Cruz, Santa Fe, Argentina",-31.6372288024,-60.673711235,8,,,,8,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
300487253,6209aeea-1e31-4087-b4d3-392170af6331,2021/02/20 09:27,2021-02-20,2021-02-20 13:27:00 UTC,America/Porto_Velho,4108298,raul_pommer,Raul Pommer,2025-07-23 19:53:01 UTC,2025-07-24 18:09:39 UTC,research,,https://www.inaturalist.org/observations/300487253,https://static.inaturalist.org/photos/541418954/medium.jpg,,"","Conheça a Amazon Birdwatching e venha passarinhar em Porto Velho/RO e Canutama/AM.
Site: www.amazonbirdwatching.com.br
Instagram: @amazonbirdwatching
Contato: 69 99206-1480",1,0,false,,"Porto Velho - RO, Brasil",-8.8806624258,-63.9160021702,1953,,,,1953,,open,false,,,trinca-ferro-gongá,Saltator coerulescens,Saltador Gris,Aves,9850
302153235,c7d29451-8603-4400-bacc-675c0788ab9c,2019/01/06 13:24,2019-01-06,2019-01-06 18:24:00 UTC,America/Rio_Branco,9107666,telurico_pelo_mundo,Telúrico,2025-07-29 18:27:08 UTC,2025-09-26 11:27:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/302153235,https://inaturalist-open-data.s3.amazonaws.com/photos/544526474/medium.jpg,,"",,0,0,false,,,,,15,,,,31218,private,open,true,gps,gps,Trinca-Ferro-Gongá,Saltator coerulescens,Saltador Gris,Aves,9850
302191448,071c7778-817b-4a9f-9ea9-e181b13fbd3f,2025/02/07,2025-02-07,,America/Rio_Branco,9107666,telurico_pelo_mundo,Telúrico,2025-07-29 21:11:43 UTC,2025-07-29 22:01:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/302191448,https://inaturalist-open-data.s3.amazonaws.com/photos/544597577/medium.jpg,,"",Created with GIMP,1,0,false,,"Horto Florestal, Rio Branco - AC, 69914, Brasil",-9.9457929223,-67.8278946876,251,,,,251,,open,false,,,trinca-ferro-gongá,Saltator coerulescens,Saltador Gris,Aves,9850
306392086,12691b74-15c2-4fc5-b18f-982eaa8398a8,2021/02/20 09:27,2021-02-20,2021-02-20 13:27:00 UTC,America/Porto_Velho,4108298,raul_pommer,Raul Pommer,2025-08-15 01:59:46 UTC,2025-08-15 22:29:06 UTC,research,,https://www.inaturalist.org/observations/306392086,https://static.inaturalist.org/photos/552534731/medium.jpg,,"","Conheça a Amazon Birdwatching e venha passarinhar em Porto Velho/RO e Canutama/AM.
Site: www.amazonbirdwatching.com.br
Instagram: @amazonbirdwatching
Contato: 69 99206-1480",2,0,false,,"Jardim Santana, Porto Velho - RO, Brasil",-8.7501753588,-63.814444058,3906,,,,3906,,open,false,,,trinca-ferro-gongá,Saltator coerulescens,Saltador Gris,Aves,9850
312952651,d8183270-224f-4618-9aea-9639d38df6b7,2012/02/25 1:05 PM,2012-02-25,2012-02-25 16:05:00 UTC,America/Argentina/Cordoba,2445036,martin_ferrari_fsa,Martín Ferrari,2025-09-10 18:20:49 UTC,2025-09-10 20:17:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/312952651,https://inaturalist-open-data.s3.amazonaws.com/photos/565096268/medium.jpg,,"","",1,0,false,,"Diamante, Entre Ríos, Argentina",-32.1225536111,-60.6329191667,,,,,,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
316303297,dbdd0b3d-0961-4800-8268-245782444311,2018/01/13,2018-01-13,,America/Argentina/Cordoba,2445036,martin_ferrari_fsa,Martín Ferrari,2025-09-24 15:16:33 UTC,2025-09-24 15:33:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/316303297,https://inaturalist-open-data.s3.amazonaws.com/photos/571468117/medium.jpg,,"",,1,0,false,,"Formosa, Argentina",-26.2113558121,-58.1736718424,2,,,,2,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
316497398,beba95be-fd16-4a18-80a0-d775627bb0a0,2018/01/20,2018-01-20,,America/Argentina/Cordoba,2445036,martin_ferrari_fsa,Martín Ferrari,2025-09-25 12:24:14 UTC,2025-09-25 20:45:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/316497398,https://inaturalist-open-data.s3.amazonaws.com/photos/571833421/medium.jpg,,"",,2,0,false,,"Formosa, Argentina",-26.2073603943,-58.1714183581,15,,,,15,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
329145359,79d82e3b-38de-4edc-9e30-a5501e115773,2025/02/20 9:39 AM,2025-02-20,2025-02-20 13:39:00 UTC,La Paz,1527612,biara,Biara Elias Badani,2025-12-02 01:45:43 UTC,2025-12-02 01:47:24 UTC,needs_id,,https://www.inaturalist.org/observations/329145359,https://static.inaturalist.org/photos/596575512/medium.jpg,,"",,0,0,false,,"Gral. José Ballivián, Bolivia",-14.2047378146,-66.8392770459,72,,,,72,,open,false,,,Saltador Gris,Saltator coerulescens,Saltador Gris,Aves,9850
333136930,fc55d048-b1c6-46ab-82f0-af9f363d038c,2026-01-01,2026-01-01,,America/Belem,7129160,umehlig,Ulf Mehlig,2026-01-02 11:07:35 UTC,2026-02-03 00:33:43 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/333136930,,https://static.inaturalist.org/sounds/1730487.wav?1767352072,"","Identification by the Merlin app
Identificação pelo aplicativo Merlin",1,0,false,2,"Bragança, BR-PA, BR",-1.2905584367,-46.9024952129,6,,,,6,,open,false,gps,gps,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
333487950,08287882-7034-4652-ba2c-3fbc4a5df8b3,2026-01-03 12:51:17,2026-01-03,2026-01-03 17:51:17 UTC,Quito,2348425,birdpackingadventures,Justin Walker,2026-01-04 21:01:55 UTC,2026-01-12 23:07:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/333487950,https://inaturalist-open-data.s3.amazonaws.com/photos/605455167/medium.jpg,,"",,1,0,false,2,"Morales, Peru",-6.5365853831,-76.404963769,1033,,,,1033,,open,false,gps,gps,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
333506866,70235fcd-e74e-42ef-b285-a61cd88e87a8,2026/01/04 9:14 AM,2026-01-04,2026-01-04 12:14:00 UTC,America/Argentina/Cordoba,50445,nicoolejnik,Nicolas Olejnik,2026-01-04 23:25:26 UTC,2026-01-05 13:13:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/333506866,https://inaturalist-open-data.s3.amazonaws.com/photos/605491998/medium.jpg,,"",,2,0,false,,"Islas del Ibicuy Department, Entre Ríos Province, Argentina",-33.6484267495,-58.7210892899,31,,,,31,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
333803714,f5b2180e-56a7-4f0d-9b1d-9db068879377,2026-01-06 12:52:09,2026-01-06,2026-01-06 15:52:09 UTC,America/Argentina/Cordoba,2852440,caro_moro,caro,2026-01-07 02:37:15 UTC,2026-01-11 23:12:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/333803714,https://inaturalist-open-data.s3.amazonaws.com/photos/606046023/medium.jpg,,"",,1,0,false,2,"Arroyo Leyes, Santa Fe, Argentina",-31.5847399496,-60.5368888378,15,,,,15,,,false,gps,gps,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
333912174,3ac4a1e6-283b-4569-b3a1-c057c12edd43,2026-01-07 18:41:42,2026-01-07,2026-01-07 21:41:42 UTC,America/Argentina/Cordoba,4026861,cecilia_fer_diaz,Cecilia Fer Díaz,2026-01-08 00:43:38 UTC,2026-01-10 17:53:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/333912174,https://inaturalist-open-data.s3.amazonaws.com/photos/606269243/medium.jpg,,"",,1,0,false,2,"Villa Cabello, Posadas, Misiones, Argentina",-27.3607292567,-55.9405981377,136,,,,136,,,false,gps,gps,Saltador Gris,Saltator coerulescens,Saltador Gris,Aves,9850
333997894,e1b3e16d-af6a-41e9-8197-45daf0755f98,2017/01/31 14:28,2017-01-31,2017-01-31 20:28:00 UTC,Central America,5197214,julienbarataud,Julien Barataud,2026-01-08 18:58:56 UTC,2026-01-24 17:32:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/333997894,https://inaturalist-open-data.s3.amazonaws.com/photos/606441053/medium.jpg,,"",,1,0,false,,"San Cristóbal El Alto, Guatemala",14.5376966572,-90.7204803732,61,,,,61,,open,false,,,Saltator gris,Saltator coerulescens,Saltador Gris,Aves,9850
334514624,7202c0d1-8f9e-4751-aa77-b8285eacc9e8,2026-01-12 15:12:47,2026-01-12,2026-01-12 18:12:47 UTC,America/Asuncion,1084354,vincent_mia_edie_verheyen,Vincent Mia Edie Verheyen,2026-01-12 18:27:52 UTC,2026-01-14 02:04:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/334514624,https://inaturalist-open-data.s3.amazonaws.com/photos/607495098/medium.jpg,,"",,2,0,false,843,"San Francisco, Asunción, Central Department, PY",-25.3324,-57.5282,,,,,,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
334523184,c8ffcf2b-4e00-4176-a387-f6219a5a01b6,2026/01/11 7:47 PM,2026-01-11,2026-01-11 22:47:00 UTC,America/Argentina/Cordoba,1622182,susanagomez,Susana Gómez,2026-01-12 19:52:36 UTC,2026-01-13 16:56:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/334523184,https://inaturalist-open-data.s3.amazonaws.com/photos/607509721/medium.jpg,,"",,2,0,false,,"San Esteban, Córdoba, Argentina",-30.9367721892,-64.523404098,4,,,,4,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
334563875,59a0512e-98ad-4549-a991-d7be5c098718,2026/01/12 7:40 AM,2026-01-12,2026-01-12 10:40:00 UTC,Buenos Aires,5521728,juli18,Juli Riccione,2026-01-13 02:44:56 UTC,2026-01-13 16:53:51 UTC,research,,https://www.inaturalist.org/observations/334563875,https://static.inaturalist.org/photos/607595836/medium.jpg,,"","",3,0,false,,"Área Reserva Cinturón Ecológico, Provincia de Buenos Aires, Argentina",-34.6696361739,-58.3007606305,4,,,,4,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
334612031,35c3e9e9-c639-48f5-af13-9e29e5150c18,2026/01/12 10:01 AM,2026-01-12,2026-01-12 13:01:00 UTC,America/Argentina/Cordoba,6991327,franco_montano,Franco montaño,2026-01-13 15:08:19 UTC,2026-01-13 15:21:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/334612031,https://inaturalist-open-data.s3.amazonaws.com/photos/607693525/medium.jpg,,"",,1,0,false,,"Villa Gral. Belgrano, Córdoba, Argentina",-31.977583055,-64.556043055,,,,,,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
334618995,67f9a768-5345-4f53-9505-146a22385f7d,2026/01/13 10:23 AM,2026-01-13,2026-01-13 13:23:00 UTC,America/Argentina/Cordoba,6991327,franco_montano,Franco montaño,2026-01-13 16:32:54 UTC,2026-01-13 16:51:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/334618995,https://inaturalist-open-data.s3.amazonaws.com/photos/607708158/medium.jpg,,"",,2,0,false,,"Villa Gral. Belgrano, Córdoba, Argentina",-31.978088055,-64.556433055,,,,,,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
334640191,00bb7ffa-a76d-45e0-8489-b60fa063bcd7,2026/01/09 7:02 AM,2026-01-09,2026-01-09 10:02:00 UTC,America/Argentina/Cordoba,1381910,pabloedgardo,Pablo Edgardo Lucconi Grisolia,2026-01-13 20:23:34 UTC,2026-01-14 20:58:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/334640191,https://inaturalist-open-data.s3.amazonaws.com/photos/607746400/medium.jpg,,"",,2,0,false,,"Puerto Iguazú, Misiones, Argentina",-25.595131679,-54.5857390669,13,,,,13,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
334660517,052df4d4-e6e9-4526-883d-5d733fff1d2e,2026/01/10 2:15 PM,2026-01-10,2026-01-10 17:15:00 UTC,America/Argentina/Cordoba,301307,ezequielvera,Ezequiel Vera,2026-01-13 23:33:42 UTC,2026-01-14 20:56:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/334660517,https://inaturalist-open-data.s3.amazonaws.com/photos/607787800/medium.jpg,,"","",2,0,false,,"San Javier, Córdoba, Argentina",-31.9427375728,-65.0665531228,144,,,,144,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
334717160,db2c4d01-30d5-44fb-9757-d0915a7df79b,2026-01-14 08:21:31,2026-01-14,2026-01-14 11:21:31 UTC,America/Asuncion,1084354,vincent_mia_edie_verheyen,Vincent Mia Edie Verheyen,2026-01-14 12:55:53 UTC,2026-01-14 19:20:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/334717160,https://inaturalist-open-data.s3.amazonaws.com/photos/607904748/medium.jpg,,"",,2,0,false,843,"Wenceslao López, Asunción, Central Department, PY",-25.3369,-57.5263,,,,,,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
334717251,d9f279be-40f0-4097-944a-d90df816ba94,2026-01-13 18:14:28,2026-01-13,2026-01-13 21:14:28 UTC,America/Asuncion,1084354,vincent_mia_edie_verheyen,Vincent Mia Edie Verheyen,2026-01-14 12:57:21 UTC,2026-01-14 19:02:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/334717251,https://inaturalist-open-data.s3.amazonaws.com/photos/607904977/medium.jpg,,"",,2,0,false,843,"11 de Septiembre, San Lorenzo, Central Department, PY",-25.355,-57.5074,,,,,,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
334870616,c128db1d-0d54-465c-9c84-b920258418f7,2026/01/15 10:59 AM,2026-01-15,2026-01-15 13:59:00 UTC,America/Argentina/Cordoba,1461113,gustavopuente,Gustavo Puente,2026-01-15 20:32:01 UTC,2026-01-16 22:44:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/334870616,https://inaturalist-open-data.s3.amazonaws.com/photos/608216701/medium.jpg,,"",,1,0,false,,"Victoria, Entre Ríos, Argentina",-32.6850597671,-59.9950879726,4927,,,,4927,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
334993327,86cf60ed-e0fc-42b5-9698-776aabc5cc89,2023/02/05 7:15 PM,2023-02-05,2023-02-05 22:15:00 UTC,America/Argentina/Cordoba,6279722,sanrafaelrnp,Pablo A. Vacca,2026-01-16 22:17:00 UTC,2026-01-17 20:49:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/334993327,https://inaturalist-open-data.s3.amazonaws.com/photos/608472737/medium.jpg,,"",,2,0,false,,"1° de Mayo, Chaco, Argentina",-27.2871596173,-59.053243573,221,,,,221,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
335101735,a0b37ba5-0eed-41d4-ac20-acb42c2c2efe,2026/01/17 07:00,2026-01-17,2026-01-17 10:00:00 UTC,America/Belem,1386693,luizfernandomatos,Luiz Fernando Matos,2026-01-17 19:10:48 UTC,2026-01-22 10:19:12 UTC,research,,https://www.inaturalist.org/observations/335101735,,https://static.inaturalist.org/sounds/1743436.mp3?1768677045,"",,2,0,false,,"Marabá - PA, Brasil",-5.7985688034,-49.84364726,420,,,,420,,open,false,,,trinca-ferro-gongá,Saltator coerulescens,Saltador Gris,Aves,9850
335375706,b8154ef6-6681-4569-a2d2-87acd6986b8b,2026-01-19 13:33:18,2026-01-19,2026-01-19 17:33:18 UTC,America/Campo_Grande,10044582,lurian,Lurian Klein,2026-01-19 17:35:26 UTC,2026-01-21 10:31:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/335375706,https://inaturalist-open-data.s3.amazonaws.com/photos/609245647/medium.jpg,,"",,2,0,false,843,"Rua Joaquim Murtinho, Rio Verde de Mato Grosso, MS, BR",-18.9175616667,-54.8448366667,4,,,,4,,open,false,,,trinca-ferro-gongá,Saltator coerulescens,Saltador Gris,Aves,9850
335401757,e55a9fdf-a30d-478c-84da-21c419ebb1b6,2026-01-18 08:43:20,2026-01-18,2026-01-18 11:43:20 UTC,Buenos Aires,5462667,elbarbaguardaparque,Mariano Cosentino,2026-01-19 21:29:00 UTC,2026-01-19 22:35:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/335401757,https://inaturalist-open-data.s3.amazonaws.com/photos/609297063/medium.jpg,,"",,1,0,false,2,Reserva Ecológica Vicente López,-34.4920062966,-58.4795956314,131,,,,131,,,false,gps,gps,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
335436086,e3764c2d-4355-47dc-838b-d03aea0f4023,2026/01/17 6:33 PM,2026-01-17,2026-01-17 21:33:00 UTC,Buenos Aires,429193,bombin,Pablo Bombín,2026-01-20 03:03:30 UTC,2026-01-20 15:32:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/335436086,https://inaturalist-open-data.s3.amazonaws.com/photos/609365645/medium.jpg,,"","",2,0,false,,"isla Talavera, Provincia de Buenos Aires, Argentina",-33.9997715,-58.9890084,194,,,,194,,,false,,,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
335529039,709f6aeb-0c39-4696-b7cf-44bb41fb9aea,2026-01-18 14:22:14,2026-01-18,2026-01-18 17:22:14 UTC,Buenos Aires,6347711,camila_von_rebeur,Camila Abril von Rebeur Paschwitz,2026-01-20 22:32:02 UTC,2026-01-21 17:29:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/335529039,https://inaturalist-open-data.s3.amazonaws.com/photos/609553174/medium.jpg,,"",,2,0,false,2,"Puerto Madero, Cdad. Autónoma de Buenos Aires, Argentina",-34.6075661961,-58.3509669453,479,,,,479,,,false,gps,gps,Pepitero gris,Saltator coerulescens,Saltador Gris,Aves,9850
335658526,7a947a7f-616c-4fb0-8baf-d2c1438704c9,2026-01-11 06:09:48-03:00,2026-01-11,2026-01-11 09:09:48 UTC,Brasilia,10075925,leandrorezende,Leandro Rezende,2026-01-22 00:43:45 UTC,2026-01-22 01:17:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/335658526,https://inaturalist-open-data.s3.amazonaws.com/photos/609813804/medium.jpg,,"","",1,0,false,3,"Zona Rural, Ibirité, MG, BR",-20.0127429089,-44.109649561,144,,,,144,,open,false,,,trinca-ferro-gongá,Saltator coerulescens,Saltador Gris,Aves,9850
335665485,a2031a86-8be6-49bc-ad43-8ceb8f532d8b,2026/01/21 1:29 PM,2026-01-21,2026-01-21 19:29:00 UTC,America/Merida,3609704,criscatz,Cristina Cauich-Tzab,2026-01-22 01:58:02 UTC,2026-01-22 02:39:38 UTC,research,,https://www.inaturalist.org/observations/335665485,https://static.inaturalist.org/photos/609825181/medium.jpg,,"",individuo 2,1,0,false,,"Tekik de Regil, Yuc., México",20.8119793957,-89.5619378806,362,,,,362,,open,false,,,Saltador Gris,Saltator coerulescens,Saltador Gris,Aves,9850
335735188,3dc7fdee-412b-406d-9c83-d5c5dcab5f32,2026-01-22 09:45:47,2026-01-22,2026-01-22 14:45:47 UTC,America/Rio_Branco,9457995,brunnotts,Brunno Thadeu,2026-01-22 18:10:55 UTC,2026-01-22 18:20:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/335735188,https://inaturalist-open-data.s3.amazonaws.com/photos/609971974/medium.jpg,,"",,1,0,false,2,"Flor de Maio, Rio Branco - AC, 69912, Brasil",-9.966398099,-67.8423035145,71,,,,71,,open,false,gps,gps,trinca-ferro-gongá,Saltator coerulescens,Saltador Gris,Aves,9850
336079665,4295866d-82ef-4b93-8e8d-30711a0b7ca3,2026/01/20 08:56,2026-01-20,2026-01-20 11:56:00 UTC,Brasilia,2358086,amandapmarcon,"",2026-01-25 11:46:04 UTC,2026-01-27 02:03:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/336079665,https://inaturalist-open-data.s3.amazonaws.com/photos/610658931/medium.jpg,,"","",1,0,false,,"São Borja, RS, 97670-000, Brasil",-28.659954,-56.0065719,5484,,,,5484,,open,false,,,trinca-ferro-gongá,Saltator coerulescens,Saltador Gris,Aves,9850
336532950,08bc1656-37f8-45c1-b0fe-90bd5b6240d6,2026-01-28 18:56:31,2026-01-28,2026-01-28 21:56:31 UTC,America/Asuncion,1084354,vincent_mia_edie_verheyen,Vincent Mia Edie Verheyen,2026-01-29 02:19:49 UTC,2026-01-29 18:11:20 UTC,research,CC-BY,https://www.inaturalist.org/observations/336532950,https://inaturalist-open-data.s3.amazonaws.com/photos/611569402/medium.jpg,,"",,2,0,false,843,"Andrés Barbero, Asunción, Central Department, PY",-25.3377,-57.534,,,,,,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
336537703,78abcf0a-3db1-4fa5-8650-f015effe67bf,2026-01-28 18:45:22,2026-01-28,2026-01-28 21:45:22 UTC,America/Asuncion,1084354,vincent_mia_edie_verheyen,Vincent Mia Edie Verheyen,2026-01-29 03:22:08 UTC,2026-01-29 13:14:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/336537703,https://inaturalist-open-data.s3.amazonaws.com/photos/611579823/medium.jpg,,"",,2,0,false,843,"Andrés Barbero, Asunción, Central Department, PY",-25.3361,-57.5335,,,,,,,open,false,,,Bluish-gray Saltator,Saltator coerulescens,Saltador Gris,Aves,9850
